"POR_NUMBER","POR_PRO_ID","POR_DATE"
"4773895168","815","21.05.2001 09:00:00"
"4773895169","815","21.05.2001 09:00:00"
"4773895170","815","21.05.2001 09:00:00"
"4773895171","815","21.05.2001 09:00:00"
"4773895172","815","21.05.2001 09:00:00"
"4773895173","815","21.05.2001 09:00:00"
"4773895174","815","21.05.2001 09:00:00"
"4773895175","815","21.05.2001 09:00:00"
"4773895176","815","21.05.2001 09:00:00"
"4773895177","815","21.05.2001 09:00:00"
"4773895178","815","21.05.2001 09:00:00"
"4773895179","815","21.05.2001 09:00:00"
"4773895180","815","21.05.2001 09:00:00"
"4773895181","815","21.05.2001 09:00:00"
"4773895182","815","21.05.2001 09:00:00"
"4773895183","815","21.05.2001 09:00:00"
"4773895184","815","21.05.2001 09:00:00"
"4773895185","815","21.05.2001 09:00:00"
"4773895186","815","21.05.2001 09:00:00"
"4773895187","815","21.05.2001 09:00:00"
"4773895188","815","21.05.2001 09:00:00"
"4773895189","815","21.05.2001 09:00:00"
"4773895190","815","21.05.2001 09:00:00"
"4773895191","815","21.05.2001 09:00:00"
"4773895192","815","21.05.2001 09:00:00"
"4773895193","815","21.05.2001 09:00:00"
"4773895194","815","21.05.2001 09:00:00"
"4773895195","815","21.05.2001 09:00:00"
"4773895100","815","21.05.2001 09:00:00"
"4773895101","815","21.05.2001 09:00:00"
"4773895102","815","21.05.2001 09:00:00"
"4773895103","815","21.05.2001 09:00:00"
"4773895104","815","21.05.2001 09:00:00"
"4773895105","815","21.05.2001 09:00:00"
"4773895106","815","21.05.2001 09:00:00"
"4773895107","815","21.05.2001 09:00:00"
"4773895108","815","21.05.2001 09:00:00"
"4773895109","815","21.05.2001 09:00:00"
"4773895110","815","21.05.2001 09:00:00"
"4773895111","815","21.05.2001 09:00:00"
"4773895112","815","21.05.2001 09:00:00"
"4773895113","815","21.05.2001 09:00:00"
"4773895114","815","21.05.2001 09:00:00"
"4773895115","815","21.05.2001 09:00:00"
"4773895116","815","21.05.2001 09:00:00"
"4766822500","815","24.08.2001 10:00:00"
"4766822501","815","24.08.2001 10:00:00"
"4766822502","815","24.08.2001 10:00:00"
"4766822503","815","24.08.2001 10:00:00"
"4766822504","815","24.08.2001 10:00:00"
"4766822505","815","24.08.2001 10:00:00"
"4766822506","815","24.08.2001 10:00:00"
"4766822507","815","24.08.2001 10:00:00"
"4766822508","815","24.08.2001 10:00:00"
"4766822509","815","24.08.2001 10:00:00"
"4722460475","815","08.08.2001 09:30:00"
"4722548899","815","07.08.2001 10:30:00"
"4773895117","815","21.05.2001 09:00:00"
"4773895118","815","21.05.2001 09:00:00"
"4773895119","815","21.05.2001 09:00:00"
"4773895120","815","21.05.2001 09:00:00"
"4772568214","815","22.05.2001 09:00:00"
"4733129464","815","16.05.2001 09:00:00"
"4722563750","815","07.08.2001 10:15:00"
"4722561319","815","07.08.2001 10:15:00"
"4722562677","815","07.08.2001 09:00:00"
"4767830660","815","07.08.2001 10:00:00"
"4767830661","815","07.08.2001 10:00:00"
"4767830662","815","07.08.2001 10:00:00"
"4767830663","815","07.08.2001 10:00:00"
"4767830664","815","07.08.2001 10:00:00"
"4767830665","815","07.08.2001 10:00:00"
"4767830666","815","07.08.2001 10:00:00"
"4767830667","815","07.08.2001 10:00:00"
"4767830668","815","07.08.2001 10:00:00"
"4767830669","815","07.08.2001 10:00:00"
"4767830670","815","07.08.2001 10:00:00"
"4767830671","815","07.08.2001 10:00:00"
"4767830672","815","07.08.2001 10:00:00"
"4767830673","815","07.08.2001 10:00:00"
"4767830674","815","07.08.2001 10:00:00"
"4767830675","815","07.08.2001 10:00:00"
"4767830676","815","07.08.2001 10:00:00"
"4767830677","815","07.08.2001 10:00:00"
"4767830678","815","07.08.2001 10:00:00"
"4767830679","815","07.08.2001 10:00:00"
"4763870700","815","24.08.2001 09:00:00"
"4763870701","815","24.08.2001 09:00:00"
"4763870702","815","24.08.2001 09:00:00"
"4763870703","815","24.08.2001 09:00:00"
"4763870704","815","24.08.2001 09:00:00"
"4763870705","815","24.08.2001 09:00:00"
"4763870706","815","24.08.2001 09:00:00"
"4763870707","815","24.08.2001 09:00:00"
"4763870708","815","24.08.2001 09:00:00"
"4763870709","815","24.08.2001 09:00:00"
"4735027740","815","19.12.2005 14:00:00"
"4735027741","815","19.12.2005 14:00:00"
"4735027742","815","19.12.2005 14:00:00"
"4735027743","815","19.12.2005 14:00:00"
"4735027744","815","19.12.2005 14:00:00"
"4735027745","815","19.12.2005 14:00:00"
"4735027746","815","19.12.2005 14:00:00"
"4735027747","815","19.12.2005 14:00:00"
"4735027748","815","19.12.2005 14:00:00"
"4735027749","815","19.12.2005 14:00:00"
"4733778530","815","16.05.2001 09:00:00"
"4733778531","815","16.05.2001 09:00:00"
"4733778532","815","16.05.2001 09:00:00"
"4733778533","815","16.05.2001 09:00:00"
"4733778534","815","16.05.2001 09:00:00"
"4733778535","815","16.05.2001 09:00:00"
"4733778536","815","16.05.2001 09:00:00"
"4733778537","815","16.05.2001 09:00:00"
"4733778538","815","16.05.2001 09:00:00"
"4733778539","815","16.05.2001 09:00:00"
"4733049700","815","21.08.2001 10:00:00"
"4767902229","815","04.07.2001 08:00:00"
"4753496442","815","17.12.2004 09:00:00"
"4753496443","815","17.12.2004 09:00:00"
"4753496444","815","17.12.2004 09:00:00"
"4753496445","815","17.12.2004 09:00:00"
"4753496446","815","17.12.2004 09:00:00"
"4753496447","815","17.12.2004 09:00:00"
"4753496448","815","17.12.2004 09:00:00"
"4753496449","815","17.12.2004 09:00:00"
"4753496450","815","17.12.2004 09:00:00"
"4753496451","815","17.12.2004 09:00:00"
"4753496452","815","17.12.2004 09:00:00"
"4753496453","815","17.12.2004 09:00:00"
"4753496454","815","17.12.2004 09:00:00"
"4753496455","815","17.12.2004 09:00:00"
"4753496456","815","17.12.2004 09:00:00"
"4753496457","815","17.12.2004 09:00:00"
"4753496458","815","17.12.2004 09:00:00"
"4753496459","815","17.12.2004 09:00:00"
"4753496460","815","17.12.2004 09:00:00"
"4753496461","815","17.12.2004 09:00:00"
"4753496462","815","17.12.2004 09:00:00"
"4753496463","815","17.12.2004 09:00:00"
"4753496464","815","17.12.2004 09:00:00"
"4753496465","815","17.12.2004 09:00:00"
"4753496466","815","17.12.2004 09:00:00"
"4753496467","815","17.12.2004 09:00:00"
"4753496468","815","17.12.2004 09:00:00"
"4753496469","815","17.12.2004 09:00:00"
"4753496470","815","17.12.2004 09:00:00"
"4753496471","815","17.12.2004 09:00:00"
"4753496472","815","17.12.2004 09:00:00"
"4753496473","815","17.12.2004 09:00:00"
"4753496474","815","17.12.2004 09:00:00"
"4753496475","815","17.12.2004 09:00:00"
"4722072897","815","05.01.2005 10:00:00"
"4722072898","815","05.01.2005 10:00:00"
"4722072899","815","05.01.2005 10:00:00"
"4722722020","815","05.01.2005 10:00:00"
"4722072850","815","05.01.2005 10:00:00"
"4722072851","815","05.01.2005 10:00:00"
"4722072852","815","05.01.2005 10:00:00"
"4722072853","815","05.01.2005 10:00:00"
"4722072854","815","05.01.2005 10:00:00"
"4722072855","815","05.01.2005 10:00:00"
"4722072856","815","05.01.2005 10:00:00"
"4722072857","815","05.01.2005 10:00:00"
"4722072858","815","05.01.2005 10:00:00"
"4722072859","815","05.01.2005 10:00:00"
"4722072860","815","05.01.2005 10:00:00"
"4722072861","815","05.01.2005 10:00:00"
"4722072862","815","05.01.2005 10:00:00"
"4722072863","815","05.01.2005 10:00:00"
"4722072864","815","05.01.2005 10:00:00"
"4722072865","815","05.01.2005 10:00:00"
"4722072866","815","05.01.2005 10:00:00"
"4722072867","815","05.01.2005 10:00:00"
"4722072868","815","05.01.2005 10:00:00"
"4722072869","815","05.01.2005 10:00:00"
"4722072870","815","05.01.2005 10:00:00"
"4722072871","815","05.01.2005 10:00:00"
"4722072872","815","05.01.2005 10:00:00"
"4722072873","815","05.01.2005 10:00:00"
"4722072874","815","05.01.2005 10:00:00"
"4722072875","815","05.01.2005 10:00:00"
"4722072876","815","05.01.2005 10:00:00"
"4722072877","815","05.01.2005 10:00:00"
"4722072878","815","05.01.2005 10:00:00"
"4722072879","815","05.01.2005 10:00:00"
"4722072880","815","05.01.2005 10:00:00"
"4722072881","815","05.01.2005 10:00:00"
"4722072882","815","05.01.2005 10:00:00"
"4722072883","815","05.01.2005 10:00:00"
"4722072884","815","05.01.2005 10:00:00"
"4722072885","815","05.01.2005 10:00:00"
"4722072886","815","05.01.2005 10:00:00"
"4722072887","815","05.01.2005 10:00:00"
"4722072888","815","05.01.2005 10:00:00"
"4722072889","815","05.01.2005 10:00:00"
"4722072890","815","05.01.2005 10:00:00"
"4722072891","815","05.01.2005 10:00:00"
"4722072892","815","05.01.2005 10:00:00"
"4722072893","815","05.01.2005 10:00:00"
"4722072894","815","05.01.2005 10:00:00"
"4722072895","815","05.01.2005 10:00:00"
"4722072896","815","05.01.2005 10:00:00"
"4753496476","815","17.12.2004 09:00:00"
"4753496477","815","17.12.2004 09:00:00"
"4753496478","815","17.12.2004 09:00:00"
"4753496479","815","17.12.2004 09:00:00"
"4753496480","815","17.12.2004 09:00:00"
"4753496481","815","17.12.2004 09:00:00"
"4753496482","815","17.12.2004 09:00:00"
"4753496483","815","17.12.2004 09:00:00"
"4753496484","815","17.12.2004 09:00:00"
"4753496485","815","17.12.2004 09:00:00"
"4753496486","815","17.12.2004 09:00:00"
"4753496487","815","17.12.2004 09:00:00"
"4753496488","815","17.12.2004 09:00:00"
"4753496489","815","17.12.2004 09:00:00"
"4753496490","815","17.12.2004 09:00:00"
"4753496491","815","17.12.2004 09:00:00"
"4753496492","815","17.12.2004 09:00:00"
"4753496493","815","17.12.2004 09:00:00"
"4753496494","815","17.12.2004 09:00:00"
"4753496495","815","17.12.2004 09:00:00"
"4753496496","815","17.12.2004 09:00:00"
"4753496497","815","17.12.2004 09:00:00"
"4753496498","815","17.12.2004 09:00:00"
"4753496499","815","17.12.2004 09:00:00"
"4753496370","815","17.12.2004 09:00:00"
"4753496371","815","17.12.2004 09:00:00"
"4753496372","815","17.12.2004 09:00:00"
"4753496373","815","17.12.2004 09:00:00"
"4753496374","815","17.12.2004 09:00:00"
"4753496375","815","17.12.2004 09:00:00"
"4753496376","815","17.12.2004 09:00:00"
"4753496377","815","17.12.2004 09:00:00"
"4753496378","815","17.12.2004 09:00:00"
"4753496379","815","17.12.2004 09:00:00"
"4753496380","815","17.12.2004 09:00:00"
"4753496381","815","17.12.2004 09:00:00"
"4753496382","815","17.12.2004 09:00:00"
"4753496383","815","17.12.2004 09:00:00"
"4753496384","815","17.12.2004 09:00:00"
"4753496385","815","17.12.2004 09:00:00"
"4753496386","815","17.12.2004 09:00:00"
"4753496387","815","17.12.2004 09:00:00"
"4753496388","815","17.12.2004 09:00:00"
"4753496389","815","17.12.2004 09:00:00"
"4753496390","815","17.12.2004 09:00:00"
"4753496391","815","17.12.2004 09:00:00"
"4753496392","815","17.12.2004 09:00:00"
"4753496393","815","17.12.2004 09:00:00"
"4753496394","815","17.12.2004 09:00:00"
"4753496395","815","17.12.2004 09:00:00"
"4753496396","815","17.12.2004 09:00:00"
"4753496397","815","17.12.2004 09:00:00"
"4753496398","815","17.12.2004 09:00:00"
"4753496399","815","17.12.2004 09:00:00"
"4753496400","815","17.12.2004 09:00:00"
"4753496401","815","17.12.2004 09:00:00"
"4753496402","815","17.12.2004 09:00:00"
"4753496403","815","17.12.2004 09:00:00"
"4753496404","815","17.12.2004 09:00:00"
"4753496405","815","17.12.2004 09:00:00"
"4753496406","815","17.12.2004 09:00:00"
"4753496407","815","17.12.2004 09:00:00"
"4753496408","815","17.12.2004 09:00:00"
"4753496409","815","17.12.2004 09:00:00"
"4753496410","815","17.12.2004 09:00:00"
"4753496411","815","17.12.2004 09:00:00"
"4753496412","815","17.12.2004 09:00:00"
"4753496413","815","17.12.2004 09:00:00"
"4753496414","815","17.12.2004 09:00:00"
"4753496415","815","17.12.2004 09:00:00"
"4753496416","815","17.12.2004 09:00:00"
"4753496417","815","17.12.2004 09:00:00"
"4753496418","815","17.12.2004 09:00:00"
"4753496419","815","17.12.2004 09:00:00"
"4753496420","815","17.12.2004 09:00:00"
"4753496421","815","17.12.2004 09:00:00"
"4753496422","815","17.12.2004 09:00:00"
"4753496423","815","17.12.2004 09:00:00"
"4753496424","815","17.12.2004 09:00:00"
"4753496425","815","17.12.2004 09:00:00"
"4753496426","815","17.12.2004 09:00:00"
"4753496427","815","17.12.2004 09:00:00"
"4753496428","815","17.12.2004 09:00:00"
"4753496429","815","17.12.2004 09:00:00"
"4753496430","815","17.12.2004 09:00:00"
"4753496431","815","17.12.2004 09:00:00"
"4753496432","815","17.12.2004 09:00:00"
"4753496433","815","17.12.2004 09:00:00"
"4753496434","815","17.12.2004 09:00:00"
"4753496435","815","17.12.2004 09:00:00"
"4753496436","815","17.12.2004 09:00:00"
"4753496437","815","17.12.2004 09:00:00"
"4753496438","815","17.12.2004 09:00:00"
"4753496439","815","17.12.2004 09:00:00"
"4753496440","815","17.12.2004 09:00:00"
"4753496441","815","17.12.2004 09:00:00"
"4753496298","815","17.12.2004 09:00:00"
"4753496299","815","17.12.2004 09:00:00"
"4753496300","815","17.12.2004 09:00:00"
"4753496301","815","17.12.2004 09:00:00"
"4753496302","815","17.12.2004 09:00:00"
"4753496303","815","17.12.2004 09:00:00"
"4753496304","815","17.12.2004 09:00:00"
"4753496305","815","17.12.2004 09:00:00"
"4753496306","815","17.12.2004 09:00:00"
"4753496307","815","17.12.2004 09:00:00"
"4753496308","815","17.12.2004 09:00:00"
"4753496309","815","17.12.2004 09:00:00"
"4753496310","815","17.12.2004 09:00:00"
"4753496311","815","17.12.2004 09:00:00"
"4753496312","815","17.12.2004 09:00:00"
"4753496313","815","17.12.2004 09:00:00"
"4753496314","815","17.12.2004 09:00:00"
"4753496315","815","17.12.2004 09:00:00"
"4753496316","815","17.12.2004 09:00:00"
"4753496317","815","17.12.2004 09:00:00"
"4753496318","815","17.12.2004 09:00:00"
"4753496319","815","17.12.2004 09:00:00"
"4753496320","815","17.12.2004 09:00:00"
"4753496321","815","17.12.2004 09:00:00"
"4753496322","815","17.12.2004 09:00:00"
"4753496323","815","17.12.2004 09:00:00"
"4753496324","815","17.12.2004 09:00:00"
"4753496325","815","17.12.2004 09:00:00"
"4753496326","815","17.12.2004 09:00:00"
"4753496327","815","17.12.2004 09:00:00"
"4753496328","815","17.12.2004 09:00:00"
"4753496329","815","17.12.2004 09:00:00"
"4753496330","815","17.12.2004 09:00:00"
"4753496331","815","17.12.2004 09:00:00"
"4753496332","815","17.12.2004 09:00:00"
"4753496333","815","17.12.2004 09:00:00"
"4753496334","815","17.12.2004 09:00:00"
"4753496335","815","17.12.2004 09:00:00"
"4753496336","815","17.12.2004 09:00:00"
"4753496337","815","17.12.2004 09:00:00"
"4753496338","815","17.12.2004 09:00:00"
"4753496339","815","17.12.2004 09:00:00"
"4753496340","815","17.12.2004 09:00:00"
"4753496341","815","17.12.2004 09:00:00"
"4753496342","815","17.12.2004 09:00:00"
"4753496343","815","17.12.2004 09:00:00"
"4753496344","815","17.12.2004 09:00:00"
"4753496345","815","17.12.2004 09:00:00"
"4753496346","815","17.12.2004 09:00:00"
"4753496347","815","17.12.2004 09:00:00"
"4753496348","815","17.12.2004 09:00:00"
"4753496349","815","17.12.2004 09:00:00"
"4753496350","815","17.12.2004 09:00:00"
"4753496351","815","17.12.2004 09:00:00"
"4753496352","815","17.12.2004 09:00:00"
"4753496353","815","17.12.2004 09:00:00"
"4753496354","815","17.12.2004 09:00:00"
"4753496355","815","17.12.2004 09:00:00"
"4753496356","815","17.12.2004 09:00:00"
"4753496357","815","17.12.2004 09:00:00"
"4753496358","815","17.12.2004 09:00:00"
"4753496359","815","17.12.2004 09:00:00"
"4753496360","815","17.12.2004 09:00:00"
"4753496361","815","17.12.2004 09:00:00"
"4753496362","815","17.12.2004 09:00:00"
"4753496363","815","17.12.2004 09:00:00"
"4753496364","815","17.12.2004 09:00:00"
"4753496365","815","17.12.2004 09:00:00"
"4753496366","815","17.12.2004 09:00:00"
"4753496367","815","17.12.2004 09:00:00"
"4753496368","815","17.12.2004 09:00:00"
"4753496369","815","17.12.2004 09:00:00"
"4753496226","815","17.12.2004 09:00:00"
"4753496227","815","17.12.2004 09:00:00"
"4753496228","815","17.12.2004 09:00:00"
"4753496229","815","17.12.2004 09:00:00"
"4753496230","815","17.12.2004 09:00:00"
"4753496231","815","17.12.2004 09:00:00"
"4753496232","815","17.12.2004 09:00:00"
"4753496233","815","17.12.2004 09:00:00"
"4753496234","815","17.12.2004 09:00:00"
"4753496235","815","17.12.2004 09:00:00"
"4753496236","815","17.12.2004 09:00:00"
"4753496237","815","17.12.2004 09:00:00"
"4753496238","815","17.12.2004 09:00:00"
"4753496239","815","17.12.2004 09:00:00"
"4753496240","815","17.12.2004 09:00:00"
"4753496241","815","17.12.2004 09:00:00"
"4753496242","815","17.12.2004 09:00:00"
"4753496243","815","17.12.2004 09:00:00"
"4753496244","815","17.12.2004 09:00:00"
"4753496245","815","17.12.2004 09:00:00"
"4753496246","815","17.12.2004 09:00:00"
"4753496247","815","17.12.2004 09:00:00"
"4753496248","815","17.12.2004 09:00:00"
"4753496249","815","17.12.2004 09:00:00"
"4753496250","815","17.12.2004 09:00:00"
"4753496251","815","17.12.2004 09:00:00"
"4753496252","815","17.12.2004 09:00:00"
"4753496253","815","17.12.2004 09:00:00"
"4753496254","815","17.12.2004 09:00:00"
"4753496255","815","17.12.2004 09:00:00"
"4753496256","815","17.12.2004 09:00:00"
"4753496257","815","17.12.2004 09:00:00"
"4753496258","815","17.12.2004 09:00:00"
"4753496259","815","17.12.2004 09:00:00"
"4753496260","815","17.12.2004 09:00:00"
"4753496261","815","17.12.2004 09:00:00"
"4753496262","815","17.12.2004 09:00:00"
"4753496263","815","17.12.2004 09:00:00"
"4753496264","815","17.12.2004 09:00:00"
"4753496265","815","17.12.2004 09:00:00"
"4753496266","815","17.12.2004 09:00:00"
"4753496267","815","17.12.2004 09:00:00"
"4753496268","815","17.12.2004 09:00:00"
"4753496269","815","17.12.2004 09:00:00"
"4753496270","815","17.12.2004 09:00:00"
"4753496271","815","17.12.2004 09:00:00"
"4753496272","815","17.12.2004 09:00:00"
"4753496273","815","17.12.2004 09:00:00"
"4753496274","815","17.12.2004 09:00:00"
"4753496275","815","17.12.2004 09:00:00"
"4753496276","815","17.12.2004 09:00:00"
"4753496277","815","17.12.2004 09:00:00"
"4753496278","815","17.12.2004 09:00:00"
"4753496279","815","17.12.2004 09:00:00"
"4753496280","815","17.12.2004 09:00:00"
"4753496281","815","17.12.2004 09:00:00"
"4753496282","815","17.12.2004 09:00:00"
"4753496283","815","17.12.2004 09:00:00"
"4753496284","815","17.12.2004 09:00:00"
"4753496285","815","17.12.2004 09:00:00"
"4753496286","815","17.12.2004 09:00:00"
"4753496287","815","17.12.2004 09:00:00"
"4753496288","815","17.12.2004 09:00:00"
"4753496289","815","17.12.2004 09:00:00"
"4753496290","815","17.12.2004 09:00:00"
"4753496291","815","17.12.2004 09:00:00"
"4753496292","815","17.12.2004 09:00:00"
"4753496293","815","17.12.2004 09:00:00"
