;279993604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;231004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;531004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;731004602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;931004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;241004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;441004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;841004609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;151004603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;451004600;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;751004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;461004608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;561004607;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;661004606;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;761004605;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;861004604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;652893603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;362893604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;462893603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;862893609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;172893604;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;272893603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;472893601;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;703893602;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;532893609;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;632893608;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
;942893603;CANCEL;PR;;Requested by Trond Lundby;TRLU0752
